Iteration	Posterior	Likelihood	Prior	age_ursinae	diversification	extant_mrca	extinction_rate	speciation_rate	turnover
5080	-4688.22	-4676.787	-11.43237	0.06211566	-0.05209095	1.848846	0.104706	0.05261504	1.990039
5090	-4687.044	-4674.054	-12.99007	0.06398765	0.2562066	1.847184	0.08863167	0.3448382	0.2570239
5100	-4685.332	-4674.206	-11.12641	0.06216694	0.09373464	1.860181	0.0006048479	0.09433949	0.006411397
5110	-4684.916	-4673.926	-10.98969	0.07022109	-0.0300686	1.84166	0.05330631	0.02323771	2.293957
5120	-4686.851	-4674.966	-11.88527	0.06538603	-0.1578652	1.87007	0.1953428	0.03747755	5.212262
5130	-4691.159	-4676.598	-14.56071	0.06311597	0.07891067	1.887144	0.28435	0.3632607	0.7827712
5140	-4684.655	-4672.935	-11.72032	0.06706538	0.1788697	1.84943	0.01811856	0.1969883	0.09197783
5150	-4686.537	-4674.751	-11.78644	0.06986994	-0.1689455	1.855398	0.1957156	0.02677005	7.310989
5160	-4694.714	-4680.964	-13.74966	0.060478	-0.3676887	1.895364	0.4577146	0.09002588	5.084255
5170	-4685.978	-4673.968	-12.01038	0.07131572	-0.2298758	1.842483	0.2512068	0.02133095	11.77663
5180	-4690.523	-4678.335	-12.18819	0.06200525	-0.2396518	1.887702	0.2623522	0.02270041	11.55716
5190	-4690.643	-4679.397	-11.24659	0.06982175	-0.1115863	1.861402	0.1148476	0.003261291	35.21537
5200	-4685.849	-4674.483	-11.3658	0.06982175	0.1427593	1.858307	0.0005870696	0.1433463	0.004095463
5210	-4693.492	-4677.417	-16.07465	0.06321359	0.7909604	1.862786	0.07660708	0.8675674	0.088301
5220	-4686.403	-4674.485	-11.91813	0.06172111	0.2153443	1.865457	0.01546248	0.2308068	0.0669932
5230	-4689.306	-4675.406	-13.89998	0.05860488	-0.1985686	1.842393	0.3839875	0.1854188	2.07092
5240	-4688.787	-4675.035	-13.75203	0.06898173	0.06952356	1.843459	0.2351839	0.3047074	0.7718351
5250	-4687.889	-4676.112	-11.77687	0.07283692	-0.2070617	1.868665	0.2128694	0.005807699	36.65297
5260	-4690.396	-4677.795	-12.60111	0.07093988	0.2463676	1.840606	0.0623122	0.3086798	0.2018668
5270	-4689.477	-4674.682	-14.79593	0.0741223	-0.4765143	1.854444	0.5988484	0.1223341	4.895187
5280	-4688.443	-4676.05	-12.39319	0.06648612	0.0107362	1.904603	0.1444285	0.1551647	0.9308077
5290	-4687.048	-4675.82	-11.22788	0.07002263	0.08673841	1.854525	0.01500962	0.101748	0.1475175
5300	-4686.751	-4675.516	-11.23535	0.0728137	-0.0327771	1.877469	0.06805398	0.03527688	1.929138
5310	-4686.945	-4674.245	-12.70016	0.06435744	-0.2511644	1.840527	0.3203246	0.06916023	4.631631
5320	-4686.392	-4674.89	-11.50169	0.06630153	-0.1378962	1.840907	0.1575819	0.01968569	8.004896
5330	-4685.901	-4673.806	-12.0946	0.06914686	0.2696679	1.842954	0.01066275	0.2803307	0.03803634
5340	-4686.222	-4673.682	-12.53995	0.06550115	0.2092701	1.855657	0.07214499	0.2814151	0.256365
5350	-4690.638	-4676.72	-13.91796	0.07284281	-0.5720292	1.890688	0.5861359	0.01410666	41.55028
5360	-4688.357	-4676.088	-12.26814	0.06688261	-0.04877916	1.846716	0.1758785	0.1270994	1.383788
5370	-4687.845	-4675.889	-11.95577	0.06503532	0.1634243	1.85254	0.04513366	0.208558	0.2164082
5380	-4687.813	-4674.973	-12.84062	0.06503532	-0.2756802	1.894217	0.3350576	0.0593774	5.642848
5390	-4688.601	-4677.285	-11.31677	0.06703465	0.02374914	1.850782	0.05498071	0.07872985	0.6983464
5400	-4688.643	-4676.286	-12.35692	0.06589541	-0.1659455	1.90899	0.2321462	0.06620075	3.506701
5410	-4687.484	-4674.697	-12.78789	0.06621308	0.0758167	1.879235	0.1503003	0.226117	0.6647014
5420	-4687.038	-4674.663	-12.37483	0.07037517	0.2964129	1.846667	0.02081352	0.3172264	0.06561095
5430	-4689.525	-4676.65	-12.87477	0.0737177	-0.4307325	1.857011	0.4314389	0.0007064106	610.748
5440	-4688.256	-4677.329	-10.92732	0.06962873	-0.04599672	1.84328	0.05486245	0.008865733	6.188146
5450	-4691.843	-4675.815	-16.02769	0.06724454	-0.30003	1.843417	0.5906701	0.2906401	2.032308
5460	-4691.591	-4675.744	-15.84646	0.06165709	0.6359016	1.849613	0.1283393	0.7642409	0.1679304
5470	-4691.833	-4677.884	-13.9494	0.06966068	-0.2058072	1.842975	0.391052	0.1852448	2.111001
5480	-4693.503	-4679.279	-14.22389	0.0574975	-0.4742568	1.88579	0.5552691	0.08101232	6.854131
5490	-4689.024	-4677.421	-11.60303	0.05884069	0.1715156	1.856229	0.01005333	0.1815689	0.05536924
5500	-4688.08	-4676.528	-11.55209	0.06885955	-0.0929056	1.842955	0.1377714	0.04486575	3.070746
5510	-4689.955	-4679.016	-10.93904	0.07267102	0.004185226	1.872592	0.02162057	0.0258058	0.8378184
5520	-4690.56	-4676.713	-13.84722	0.0672432	0.2610939	1.87981	0.1465834	0.4076773	0.3595574
5530	-4691.462	-4677.691	-13.77153	0.06927899	0.2901222	1.869948	0.1290203	0.4191424	0.3078196
5540	-4692.697	-4680.037	-12.66042	0.06137845	-0.07742019	1.921186	0.2090728	0.1316526	1.588064
5550	-4689.323	-4676.933	-12.39033	0.06912252	-0.1231464	1.847979	0.2247076	0.1015612	2.212534
5560	-4691.897	-4680.046	-11.85096	0.07776636	-0.03885072	1.864264	0.1305847	0.09173395	1.423515
5570	-4690.79	-4677.05	-13.74071	0.06829902	-0.2205552	1.846199	0.3813262	0.1607711	2.371859
5580	-4702.044	-4689.26	-12.78449	0.07024205	-0.2342606	1.856771	0.3132948	0.07903415	3.964043
5590	-4691.182	-4677.337	-13.84562	0.07030867	0.3453379	1.844549	0.1120272	0.4573651	0.2449404
5600	-4696.243	-4682.683	-13.56042	0.08302739	0.3753687	1.868638	0.07386906	0.4492378	0.164432
5610	-4692.849	-4680.796	-12.0526	0.07656701	0.157074	1.850474	0.05549736	0.2125714	0.2610764
5620	-4690.188	-4676.505	-13.68271	0.0728343	0.09034305	1.844313	0.2185667	0.3089098	0.7075423
5630	-4688.19	-4677.488	-10.70183	0.06294989	0.01794717	1.840404	0.0008736127	0.01882078	0.04641745
5640	-4690.954	-4678.774	-12.17932	0.07148318	0.204031	1.902465	0.03420992	0.2382409	0.1435938
5650	-4691.311	-4678.973	-12.33757	0.07551703	-0.2711031	1.880611	0.2926886	0.02158554	13.55948
5660	-4690.25	-4679.184	-11.06648	0.07379542	-0.08870879	1.840671	0.09097219	0.002263398	40.19274
5670	-4692.774	-4679.459	-13.31561	0.06943736	-0.49141	1.887728	0.4950943	0.00368425	134.3813
5680	-4687.779	-4676.861	-10.91817	0.06299486	-0.01907745	1.856531	0.036149	0.01707154	2.1175
5690	-4691.604	-4679.012	-12.59257	0.06264351	0.1259804	1.842052	0.1174043	0.2433847	0.4823816
5700	-4693.279	-4679.293	-13.98602	0.05812488	0.5384763	1.849858	0.03873185	0.5772081	0.06710205
5710	-4689.281	-4675.094	-14.18633	0.05812488	-0.4223174	1.87778	0.522305	0.09998761	5.223697
5720	-4685.396	-4674.023	-11.3725	0.06088746	0.07184246	1.848284	0.03724951	0.109092	0.3414505
5730	-4689.676	-4674.494	-15.18229	0.05543787	0.03758994	1.846032	0.3567245	0.3943144	0.9046701
5740	-4691.847	-4679.991	-11.85541	0.0738756	-0.06397746	1.866157	0.1432316	0.07925411	1.807245
5750	-4686.893	-4675.346	-11.54677	0.06586196	-0.01793735	1.846164	0.09749657	0.07955922	1.225459
5760	-4687.371	-4674.97	-12.40036	0.06518343	0.2351346	1.855544	0.04809516	0.2832298	0.1698097
5770	-4685.987	-4673.711	-12.27627	0.06114159	-0.3139994	1.849522	0.3185161	0.004516613	70.521
5780	-4687.118	-4676.119	-10.99917	0.06643521	-0.05378816	1.861941	0.0601618	0.006373635	9.439166
5790	-4688.387	-4676.24	-12.14717	0.0565427	-0.2817477	1.847191	0.2912179	0.009470151	30.75113
5800	-4688.523	-4675.719	-12.80397	0.05612585	-0.03027528	1.902256	0.2005518	0.1702765	1.177801
5810	-4688.107	-4675.282	-12.82446	0.06069893	0.2040449	1.889413	0.09083019	0.2948751	0.3080294
5820	-4688.441	-4675.244	-13.19691	0.05630271	0.0773749	1.863499	0.1855643	0.2629392	0.7057309
5830	-4691.44	-4677.159	-14.28107	0.06120967	0.140797	1.862395	0.237309	0.378106	0.6276255
5840	-4688.878	-4677.354	-11.52374	0.06118857	-0.09470938	1.875306	0.128102	0.0333926	3.836239
5850	-4685.997	-4672.893	-13.1036	0.06357655	-0.3816396	1.849657	0.4221083	0.0404687	10.43049
5860	-4687.457	-4674.159	-13.29788	0.06357655	-0.3994929	1.848426	0.4476755	0.0481826	9.291226
5870	-4686.853	-4672.596	-14.25733	0.06003548	0.1643872	1.852934	0.2259292	0.3903164	0.578836
5880	-4686.45	-4674.761	-11.6885	0.05663843	0.1023588	1.875168	0.04482432	0.1471831	0.3045479
5890	-4688.453	-4677.343	-11.11006	0.04898755	0.07633063	1.8462	0.0114086	0.08773924	0.1300285
5900	-4691.415	-4677.888	-13.52732	0.04832908	0.1522165	1.85687	0.1777389	0.3299555	0.5386755
5910	-4690.136	-4679.182	-10.9538	0.04706026	-0.04972856	1.868593	0.05195991	0.002231357	23.28624
5920	-4688.474	-4677.6	-10.87448	0.0506407	-0.01915953	1.849468	0.0341337	0.01497418	2.279505
5930	-4686.662	-4674.582	-12.07953	0.05990352	-0.2671854	1.870826	0.2722406	0.005055194	53.85365
5940	-4690.802	-4678.788	-12.01423	0.05879968	-0.230945	1.840363	0.2534391	0.02249406	11.26693
5950	-4685.906	-4674.17	-11.73583	0.05533639	-0.19146	1.841389	0.2077946	0.01633466	12.72109
5960	-4685.939	-4674.935	-11.00405	0.056043	0.03296742	1.858498	0.0184026	0.05137002	0.3582362
5970	-4687.632	-4676.427	-11.20513	0.06162373	0.1113469	1.854921	0.001283331	0.1126302	0.0113942
5980	-4688.784	-4677.431	-11.35324	0.06328511	-0.06733472	1.869339	0.09949982	0.0321651	3.093409
5990	-4686.829	-4675.252	-11.57672	0.06488254	-0.03682895	1.843786	0.110919	0.07409009	1.497083
6000	-4688.287	-4675.631	-12.65606	0.05724722	0.2036841	1.879675	0.08007715	0.2837613	0.282199
6010	-4691.772	-4678.285	-13.48669	0.05724722	-0.2994208	1.895171	0.3995049	0.1000841	3.991692
6020	-4686.65	-4675.717	-10.93364	0.05341295	-0.01458321	1.868502	0.03192281	0.0173396	1.841035
6030	-4686.098	-4673.994	-12.10373	0.05341295	-0.2077047	1.842357	0.2479368	0.04023209	6.162662
6040	-4687.906	-4673.328	-14.57817	0.05914036	0.1781248	1.843346	0.2452313	0.4233561	0.5792554
6050	-4688.115	-4676.472	-11.64328	0.05914036	0.09050833	1.870878	0.04743123	0.1379396	0.3438552
6060	-4687.713	-4676.051	-11.66215	0.06000519	0.003587523	1.85306	0.09609282	0.09968034	0.9640097
6070	-4692.932	-4681.594	-11.33862	0.06000519	-0.004150273	1.93187	0.04869195	0.04454167	1.093177
6080	-4687.569	-4675.236	-12.33328	0.05682361	-0.2586052	1.844021	0.2944027	0.03579745	8.224124
6090	-4693.124	-4676.566	-16.55783	0.05985716	0.8942633	1.888552	0.06090049	0.9551638	0.06375921
6100	-4686.975	-4675.271	-11.70386	0.06282063	0.2058124	1.853879	0.003467944	0.2092803	0.01657081
6110	-4689.684	-4677.475	-12.20894	0.06881643	0.1855457	1.847514	0.05661281	0.2421585	0.2337841
6120	-4688.667	-4676.941	-11.72637	0.05639888	0.1703627	1.902853	0.01002008	0.1803828	0.05554896
6130	-4685.445	-4674.343	-11.10166	0.06114812	-0.08710165	1.851443	0.09070115	0.003599497	25.19828
6140	-4686.936	-4674.675	-12.26123	0.05723084	-0.06655304	1.850177	0.1839181	0.1173651	1.56706
6150	-4687.178	-4674.53	-12.64778	0.06168901	0.05622097	1.869987	0.1503172	0.2065381	0.7277937
6160	-4690.261	-4676.292	-13.96893	0.06102409	-0.2713183	1.904965	0.4187275	0.1474092	2.840579
6170	-4688.315	-4674.411	-13.90402	0.06560113	0.5247559	1.864286	0.03653119	0.5612871	0.06508469
6180	-4686.283	-4674.731	-11.5522	0.05985231	-0.1675488	1.853083	0.1751129	0.007564107	23.1505
6190	-4689.72	-4677.37	-12.3502	0.06476969	-0.1754235	1.887122	0.2405304	0.06510697	3.694388
6200	-4685.375	-4674.388	-10.98635	0.06306582	-0.03702479	1.867216	0.04890232	0.01187753	4.117214
6210	-4687.571	-4673.049	-14.52222	0.05849146	-0.6580272	1.847273	0.6856327	0.02760543	24.83688
6220	-4688.856	-4674.105	-14.75134	0.06062968	0.2880479	1.862234	0.2025594	0.4906073	0.4128748
6230	-4684.778	-4673.029	-11.74838	0.06027232	-0.109668	1.847086	0.162859	0.05319099	3.061777
6240	-4686.392	-4672.862	-13.52945	0.06057891	-0.1047689	1.840208	0.3061276	0.2013586	1.52031
6250	-4688.364	-4675.203	-13.16114	0.05984269	-0.3453124	1.86907	0.4029903	0.05767782	6.986919
6260	-4685.592	-4674.42	-11.17181	0.06529616	0.06802335	1.870887	0.01388565	0.08190901	0.1695254
6270	-4687.737	-4674.792	-12.94444	0.06602183	0.08394279	1.842314	0.1652636	0.2492064	0.6631596
6280	-4690.495	-4676.518	-13.97731	0.06602183	0.1749583	1.849678	0.199537	0.3744953	0.5328159
6290	-4686.03	-4674.506	-11.52415	0.05877688	0.1631702	1.854892	0.006570229	0.1697404	0.03870751
6300	-4688.631	-4676.347	-12.28358	0.05721989	0.2672694	1.854719	0.02522445	0.2924939	0.08623922
6310	-4688.709	-4677.925	-10.78369	0.07067689	-0.01293389	1.843614	0.02347609	0.0105422	2.226868
6320	-4690.351	-4677.804	-12.54626	0.07045643	-0.3391863	1.8403	0.356004	0.0168177	21.16841
6330	-4684.91	-4673.975	-10.93571	0.06576128	0.06052482	1.841484	0.003075998	0.06360082	0.04836412
6340	-4691.217	-4678.017	-13.19998	0.05923344	-0.08228595	1.8599	0.2658427	0.1835567	1.448286
6350	-4686.436	-4674.394	-12.04189	0.05933468	-0.1869769	1.866318	0.2253771	0.03840017	5.869168
6360	-4689.512	-4677.309	-12.2031	0.0608453	0.1024048	1.845684	0.09561381	0.1980186	0.4828528
6370	-4690.475	-4677.239	-13.23647	0.07103722	0.3056746	1.851366	0.08283329	0.3885078	0.2132088
6380	-4686.184	-4674.565	-11.61928	0.06498481	0.1441141	1.860856	0.02203725	0.1661513	0.1326336
6390	-4691.809	-4678.349	-13.45993	0.06498481	0.1127551	1.840024	0.1919791	0.3047342	0.6299886
6400	-4693.12	-4680.622	-12.49806	0.05681789	0.2856923	1.914205	0.0229397	0.308632	0.07432703
6410	-4689.156	-4678.14	-11.01572	0.05872209	0.03485293	1.896811	0.006829625	0.04168255	0.1638485
6420	-4689.561	-4676.797	-12.76369	0.07038381	0.3258214	1.847103	0.03849891	0.3643204	0.1056732
6430	-4686.569	-4674.196	-12.373	0.06269877	-0.09562686	1.858079	0.2063361	0.1107093	1.863766
6440	-4688.454	-4677.368	-11.08617	0.05592425	-0.03114528	1.895665	0.04734632	0.01620104	2.922425
6450	-4690.122	-4678.799	-11.3225	0.05410472	-0.01840465	1.88582	0.06708779	0.04868314	1.37805
6460	-4689.504	-4675.271	-14.23346	0.06488616	-0.2980542	1.840043	0.4614675	0.1634133	2.823929
6470	-4687.406	-4675.602	-11.80319	0.06718711	0.0270531	1.844098	0.09823433	0.1252874	0.7840717
6480	-4692.658	-4675.766	-16.89208	0.06264473	-0.1677944	1.874129	0.5736715	0.4058771	1.413412
6490	-4684.39	-4673.233	-11.15696	0.06117747	0.04502917	1.844523	0.0310219	0.07605107	0.4079088
6500	-4689.604	-4677.424	-12.17998	0.06150153	0.287337	1.859577	0.006921683	0.2942587	0.02352244
6510	-4686.884	-4674.658	-12.22541	0.0620488	0.02019399	1.844794	0.1376207	0.1578147	0.8720399
6520	-4690.838	-4677.523	-13.31508	0.06958757	-0.4607278	1.872947	0.4786475	0.01791969	26.7107
6530	-4685.394	-4674.249	-11.1452	0.06395361	0.03312573	1.840805	0.0365692	0.06969492	0.5247039
6540	-4689.745	-4678.499	-11.24611	0.06420931	-0.01986677	1.854713	0.0687648	0.04889803	1.40629
6550	-4688.509	-4676.18	-12.32861	0.06403558	-0.3183332	1.866773	0.3221058	0.003772568	85.38103
6560	-4683.786	-4672.958	-10.82853	0.06403558	-0.008308272	1.841496	0.02641539	0.01810712	1.45884
6570	-4693.09	-4679.732	-13.3582	0.06814164	0.3204966	1.860087	0.08490706	0.4054037	0.2094383
6580	-4684.402	-4673.175	-11.22652	0.06359705	-0.07046869	1.843734	0.09601365	0.02554496	3.758614
6590	-4685.761	-4674.337	-11.42389	0.06477422	0.09678176	1.841484	0.03152459	0.1283064	0.2456978
6600	-4689.318	-4674.996	-14.3226	0.05978492	0.1995347	1.856136	0.2127942	0.4123289	0.5160788
6610	-4686.836	-4675.25	-11.5857	0.06273242	-0.1034301	1.889506	0.134519	0.03108882	4.326924
6620	-4690.18	-4677.818	-12.36218	0.06509767	0.1531584	1.863292	0.08063666	0.233795	0.3449033
6630	-4693.519	-4681.861	-11.65816	0.06894956	-0.1542934	1.842921	0.1792805	0.02498708	7.174927
6640	-4690.905	-4678.455	-12.45078	0.06688339	-0.1801676	1.860593	0.2566272	0.07645959	3.356377
6650	-4688.381	-4675.472	-12.90843	0.06365905	-0.06803864	1.841611	0.2389499	0.1709113	1.398093
6660	-4687.006	-4675.05	-11.95597	0.06021228	-0.1715736	1.86294	0.2103122	0.03873861	5.429008
6670	-4686.507	-4673.72	-12.78742	0.06310814	0.3163912	1.849593	0.04449182	0.360883	0.123286
6680	-4690.698	-4676.7	-13.99812	0.06283891	0.3834122	1.857246	0.1054793	0.4888915	0.2157519
6690	-4690.363	-4675.974	-14.38945	0.066822	0.3874377	1.861469	0.1309403	0.518378	0.2525962
6700	-4688.895	-4675.614	-13.28129	0.06476806	-0.4207832	1.841299	0.4591516	0.03836838	11.96693
6710	-4686.505	-4674.637	-11.86823	0.05361192	0.01579881	1.857431	0.107064	0.1228628	0.871411
6720	-4688.715	-4676.738	-11.97676	0.05571355	-0.1024317	1.933323	0.1596021	0.05717038	2.791693
6730	-4686.075	-4673.971	-12.10342	0.05882597	-0.1339758	1.856505	0.2043714	0.07039566	2.903183
6740	-4688.987	-4676.985	-12.00219	0.06529179	-0.127652	1.876377	0.1876209	0.05996892	3.128636
6750	-4685.334	-4674.201	-11.13345	0.05680087	0.04772171	1.861471	0.02288649	0.0706082	0.3241336
6760	-4684.644	-4673.617	-11.02741	0.06029018	0.06499657	1.857	0.00551065	0.07050722	0.07815725
6770	-4690.411	-4675.451	-14.96046	0.06437914	-0.6913712	1.882833	0.7313752	0.04000398	18.28256
6780	-4688.182	-4675.139	-13.04363	0.05987024	-0.3481821	1.873091	0.3952392	0.04705712	8.399137
6790	-4688.065	-4674.361	-13.70428	0.0615269	-0.3512677	1.877667	0.4466066	0.09533896	4.684408
6800	-4691.136	-4676.382	-14.75344	0.06360987	-0.2708309	1.856223	0.4822937	0.2114628	2.280749
6810	-4687.27	-4673.518	-13.75186	0.06533514	0.2461807	1.848757	0.1507141	0.3968948	0.3797331
6820	-4684.586	-4673.745	-10.8411	0.06362661	0.03317829	1.849112	0.004750849	0.03792914	0.1252559
6830	-4685.374	-4673.538	-11.83568	0.06321205	-0.1785747	1.840223	0.2088211	0.03024644	6.90399
6840	-4686.874	-4675.664	-11.20947	0.06041494	0.03502628	1.851195	0.03918183	0.07420811	0.5279994
6850	-4685.72	-4673.233	-12.48711	0.06209185	-0.06560707	1.846166	0.202344	0.136737	1.479805
6860	-4689.674	-4677.427	-12.24754	0.06748716	-0.303991	1.867827	0.3067268	0.002735842	112.1142
6870	-4690.142	-4679.102	-11.04049	0.06416933	-0.05611533	1.868796	0.06351817	0.007402844	8.580239
6880	-4685.468	-4673.47	-11.99832	0.06046289	-0.07761561	1.849461	0.1670492	0.08943357	1.867858
6890	-4687.262	-4673.599	-13.66235	0.05569309	0.1580779	1.84183	0.1865141	0.3445921	0.5412607
6900	-4686.596	-4674.059	-12.53701	0.06187193	-0.1669842	1.841398	0.2611079	0.09412364	2.774094
6910	-4687.898	-4677.158	-10.74037	0.06102373	0.01048906	1.865019	0.0004487561	0.01093782	0.04102794
6920	-4688.777	-4676.694	-12.08351	0.05397915	-0.1396574	1.843013	0.2093952	0.06973778	3.002608
6930	-4689.39	-4676.7	-12.69084	0.05491143	0.202637	1.851087	0.08898073	0.2916177	0.305128
6940	-4686.625	-4674.426	-12.1986	0.0585938	-0.1792125	1.842884	0.2394534	0.06024092	3.974929
6950	-4692.161	-4678.483	-13.6783	0.06294734	-0.5636056	1.859727	0.5681679	0.004562234	124.5372
6960	-4689.829	-4676.028	-13.8013	0.06462311	0.0732842	1.878369	0.2307006	0.3039848	0.7589215
6970	-4687.012	-4675.858	-11.15391	0.06556675	-0.01986951	1.863881	0.05737207	0.03750256	1.529817
6980	-4685.083	-4673.363	-11.71976	0.06181751	-0.1468999	1.84907	0.1797291	0.03282919	5.474672
6990	-4687.714	-4675.384	-12.32972	0.05633433	-0.1235916	1.867294	0.2159703	0.0923787	2.33788
7000	-4690.667	-4675.51	-15.15678	0.0516094	0.552692	1.857121	0.1162983	0.6689902	0.1738415
7010	-4691.024	-4679.547	-11.47653	0.06571337	-0.1248067	1.872742	0.1400121	0.01520542	9.208038
7020	-4689.009	-4676.393	-12.6166	0.06913708	0.03359564	1.844738	0.1627174	0.1963131	0.828867
7030	-4689.305	-4676.373	-12.93184	0.06900349	0.2562015	1.876786	0.07729033	0.3334919	0.2317607
7040	-4685.779	-4673.691	-12.08808	0.06696111	-0.2324948	1.846282	0.258136	0.02564121	10.06723
7050	-4684.583	-4672.94	-11.64274	0.06395169	-0.06949236	1.844131	0.1332177	0.06372532	2.090498
7060	-4689.989	-4673.305	-16.68367	0.06205452	-0.1025918	1.8588	0.5282719	0.4256802	1.241007
7070	-4684.589	-4673.002	-11.58681	0.05473983	-0.1096329	1.842127	0.1500844	0.04045141	3.710238
7080	-4687.755	-4675.359	-12.39588	0.0660011	0.02687967	1.862992	0.1447777	0.1716573	0.8434109
7090	-4687.59	-4675.237	-12.35204	0.06007631	-0.3242046	1.867876	0.3278015	0.00359686	91.13547
7100	-4684.666	-4672.568	-12.0985	0.05687669	-0.2248888	1.846126	0.2555809	0.03069208	8.327259
7110	-4684.49	-4673.132	-11.35779	0.05578013	0.1160108	1.844934	0.01609727	0.1321081	0.1218492
7120	-4685.943	-4675.044	-10.89893	0.05469375	-0.04445498	1.854366	0.04803243	0.00357745	13.42645
7130	-4684.273	-4673.266	-11.00741	0.05861944	0.007883661	1.841092	0.03617648	0.04406015	0.8210705
7140	-4687.14	-4674.176	-12.96326	0.05861944	-0.3941209	1.843388	0.4200619	0.02594093	16.19301
7150	-4691.59	-4679.946	-11.6435	0.05740895	-0.1546798	1.880816	0.1700991	0.01541934	11.03155
7160	-4685.343	-4673.16	-12.18274	0.06393118	0.09134306	1.840991	0.1003152	0.1916582	0.5234066
7170	-4687.078	-4675.172	-11.9057	0.05755438	-0.1364167	1.863226	0.1875393	0.05112262	3.668421
7180	-4686.759	-4673.33	-13.42912	0.0601359	0.4990357	1.860966	0.01413386	0.5131696	0.02754229
7190	-4686.806	-4674.753	-12.05331	0.06152682	-0.06623887	1.854898	0.1653887	0.09914982	1.668068
7200	-4684.905	-4672.695	-12.21074	0.05898575	-0.2762335	1.854983	0.2914927	0.01525916	19.1028
7210	-4685.229	-4672.867	-12.36179	0.05588826	-0.1893444	1.850212	0.2574414	0.06809699	3.78051
7220	-4685.698	-4674.227	-11.47065	0.06090977	-0.09063841	1.878031	0.1204297	0.02979126	4.042449
7230	-4690.753	-4676.122	-14.63068	0.06138063	0.06625014	1.840501	0.3027407	0.3689908	0.8204559
7240	-4687.313	-4673.981	-13.33229	0.05390989	-0.5082512	1.855296	0.5126709	0.004419672	115.9975
7250	-4684.203	-4672.787	-11.41632	0.06186244	-0.1397986	1.848638	0.1489338	0.00913517	16.30334
7260	-4688.222	-4673.726	-14.4957	0.05642393	0.4094156	1.856725	0.1312307	0.5406463	0.2427292
7270	-4686.312	-4672.899	-13.41315	0.05979316	0.315815	1.849138	0.0939408	0.4097558	0.2292604
7280	-4685.766	-4672.722	-13.04433	0.05979316	0.3907137	1.844721	0.03315681	0.4238705	0.0782239
7290	-4691.634	-4675.176	-16.45786	0.06447501	-0.778768	1.857056	0.8845511	0.1057831	8.361936
7300	-4686.696	-4675.39	-11.30576	0.06445498	-0.006063386	1.863331	0.06520177	0.05913838	1.102529
7310	-4688.359	-4676.304	-12.05494	0.06669269	0.1049106	1.88312	0.07386982	0.1787804	0.4131874
7320	-4685.834	-4674.015	-11.81881	0.06174551	0.1530515	1.842184	0.0404749	0.1935264	0.2091441
7330	-4685.983	-4674.031	-11.95266	0.06209125	-0.1689079	1.843871	0.2129943	0.04408637	4.831296
7340	-4686.352	-4673.228	-13.12381	0.05650928	-0.3798855	1.856238	0.4224945	0.042609	9.915617
7350	-4685.222	-4672.52	-12.70178	0.06345409	0.2275885	1.853403	0.07701217	0.3046007	0.2528299
7360	-4685.871	-4674.63	-11.24159	0.05925573	0.02324077	1.874508	0.04155565	0.06479642	0.6413263
7370	-4687.52	-4674.067	-13.45336	0.05925573	-0.213222	1.841576	0.3574903	0.1442684	2.477954
7380	-4688.762	-4677.621	-11.14088	0.05916443	-0.07122202	1.872225	0.08047096	0.009248941	8.700559
7390	-4692.987	-4681.432	-11.55449	0.06805317	-0.09622519	1.867961	0.1336805	0.03745529	3.569068
7400	-4693.25	-4680.655	-12.59452	0.05926746	-0.2104584	1.939271	0.2709812	0.06052278	4.477342
7410	-4692.28	-4678.508	-13.77184	0.06060279	0.1516556	1.851392	0.1967641	0.3484198	0.564733
7420	-4687.381	-4676.408	-10.97228	0.06193999	0.04012647	1.851883	0.01357	0.05369647	0.2527168
7430	-4692.081	-4678.102	-13.97908	0.05197624	-0.07195667	1.893021	0.3167561	0.2447995	1.293941
7440	-4687.677	-4676.749	-10.9281	0.0567312	-0.006775428	1.908912	0.01442801	0.007652586	1.885378
7450	-4688.092	-4675.937	-12.15438	0.05100488	-0.1853454	1.842954	0.2400716	0.05472624	4.386774
7460	-4695.241	-4680.242	-14.99954	0.05100488	-0.7538197	1.859012	0.775785	0.02196523	35.31877
7470	-4690.408	-4678.345	-12.06397	0.06355305	-0.1730248	1.889299	0.2146802	0.04165535	5.153723
7480	-4689.259	-4676.066	-13.19292	0.06216156	0.186675	1.847458	0.136302	0.322977	0.4220177
7490	-4690.908	-4676.046	-14.86122	0.05463857	0.07426383	1.844176	0.3156186	0.3898824	0.8095225
7500	-4687.747	-4676.971	-10.7759	0.05369387	0.02430426	1.85093	0.001998742	0.026303	0.07598913
7510	-4692.226	-4677.393	-14.8327	0.05795114	0.2617783	1.849095	0.2241293	0.4859077	0.4612591
7520	-4689.232	-4675.959	-13.27245	0.05901036	-0.012103	1.902519	0.229183	0.21708	1.055754
7530	-4688.333	-4675.465	-12.86825	0.05859547	0.2616203	1.887318	0.06945708	0.3310774	0.2097911
7540	-4687.504	-4675.758	-11.7454	0.06138156	0.08602257	1.844288	0.0653099	0.1513325	0.4315657
7550	-4684.338	-4673.583	-10.75453	0.05972933	0.01225343	1.845086	0.007615082	0.01986852	0.3832738
7560	-4687.109	-4674.293	-12.8162	0.06056227	-0.1154608	1.847221	0.2554041	0.1399433	1.825054
7570	-4694.383	-4680.778	-13.60555	0.05794755	-0.375738	1.900035	0.4502771	0.07453901	6.040824
